_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,hedge,orig_hedge,hedge_gold,sentence,usage1,usage2
589156481,11/11/2014 19:22:58,false,1463266096,,11/11/2014 19:15:29,false,clixsense,1.0,17888858,MEX,"","",187.143.166.145,yes,seguro,,"Luego tu tarjeta sanitaria europea, si tienes suerte que te la aceptan en el chômage bien sino tienes swisscare que es para au pairs y estudiantes cuesta el <strong>seguro</strong> 214 cada 3 meses,",El evento seguro será un éxito.,No es seguro caminar por estas calles.
589156481,11/11/2014 19:24:08,false,1463267610,,11/11/2014 19:23:03,false,clixsense,1.0,21464831,ARG,06,Corrientes,190.183.41.123,yes,seguro,,"Luego tu tarjeta sanitaria europea, si tienes suerte que te la aceptan en el chômage bien sino tienes swisscare que es para au pairs y estudiantes cuesta el <strong>seguro</strong> 214 cada 3 meses,",El evento seguro será un éxito.,No es seguro caminar por estas calles.
589156481,11/11/2014 19:41:02,false,1463289272,,11/11/2014 19:39:44,false,clixsense,1.0,18569114,ESP,51,Cadiz,84.122.22.184,yes,seguro,,"Luego tu tarjeta sanitaria europea, si tienes suerte que te la aceptan en el chômage bien sino tienes swisscare que es para au pairs y estudiantes cuesta el <strong>seguro</strong> 214 cada 3 meses,",El evento seguro será un éxito.,No es seguro caminar por estas calles.
589156481,11/11/2014 19:42:05,false,1463290685,,11/11/2014 19:39:48,false,tremorgames,1.0,16592498,ESP,60,Elche,84.120.218.193,no,seguro,,"Luego tu tarjeta sanitaria europea, si tienes suerte que te la aceptan en el chômage bien sino tienes swisscare que es para au pairs y estudiantes cuesta el <strong>seguro</strong> 214 cada 3 meses,",El evento seguro será un éxito.,No es seguro caminar por estas calles.
589156481,11/12/2014 02:13:56,false,1463698005,,11/12/2014 02:12:02,false,clixsense,1.0,6591664,MEX,09,Mexico,189.217.25.145,no,seguro,,"Luego tu tarjeta sanitaria europea, si tienes suerte que te la aceptan en el chômage bien sino tienes swisscare que es para au pairs y estudiantes cuesta el <strong>seguro</strong> 214 cada 3 meses,",El evento seguro será un éxito.,No es seguro caminar por estas calles.
589156482,11/11/2014 19:45:27,false,1463295041,,11/11/2014 19:44:18,false,clixsense,1.0,21464831,ARG,06,Corrientes,190.183.41.123,yes,seguro,,: Si yo veo gente desconocida sentada en la acera de mi calle <strong>seguro</strong> que tambien llamo a la policía.,El evento seguro será un éxito.,No es seguro caminar por estas calles.
589156482,11/12/2014 02:32:20,false,1463719745,,11/12/2014 02:30:13,false,neodev,1.0,18368506,ESP,51,Córdoba,79.159.22.219,yes,seguro,,: Si yo veo gente desconocida sentada en la acera de mi calle <strong>seguro</strong> que tambien llamo a la policía.,El evento seguro será un éxito.,No es seguro caminar por estas calles.
589156482,11/12/2014 02:32:33,false,1463719938,,11/12/2014 02:29:40,false,gifthunterclub,1.0,21110164,CHL,12,Santiago,186.79.4.18,yes,seguro,,: Si yo veo gente desconocida sentada en la acera de mi calle <strong>seguro</strong> que tambien llamo a la policía.,El evento seguro será un éxito.,No es seguro caminar por estas calles.
589156483,11/11/2014 19:00:51,false,1463235677,,11/11/2014 18:59:31,false,clixsense,1.0,9234567,ARG,15,Neuquen,181.168.141.152,yes,podria,,"Mira que hay foros donde <strong>podria</strong> despacharse a gusto, y despotricar del ""socialismo"".",Esta ruta podría ser peligrosa.,Yo podría imaginar un mundo sin violencia.
589156483,11/11/2014 19:02:09,false,1463237687,,11/11/2014 19:00:42,false,neodev,1.0,11701575,ESP,54,Rielves,88.11.46.28,no,podria,,"Mira que hay foros donde <strong>podria</strong> despacharse a gusto, y despotricar del ""socialismo"".",Esta ruta podría ser peligrosa.,Yo podría imaginar un mundo sin violencia.
589156483,11/11/2014 19:04:09,false,1463240776,,11/11/2014 19:01:41,false,clixsense,1.0,21464831,ARG,06,Corrientes,190.183.41.123,yes,podria,,"Mira que hay foros donde <strong>podria</strong> despacharse a gusto, y despotricar del ""socialismo"".",Esta ruta podría ser peligrosa.,Yo podría imaginar un mundo sin violencia.
589156483,11/11/2014 19:05:49,false,1463243070,,11/11/2014 19:04:26,false,gifthunterclub,1.0,20614154,ESP,51,Fuengirola,92.59.203.139,yes,podria,,"Mira que hay foros donde <strong>podria</strong> despacharse a gusto, y despotricar del ""socialismo"".",Esta ruta podría ser peligrosa.,Yo podría imaginar un mundo sin violencia.
589156483,11/11/2014 19:24:34,false,1463268168,,11/11/2014 19:19:24,false,neodev,1.0,21628557,MEX,09,Mexico,189.217.25.145,no,podria,,"Mira que hay foros donde <strong>podria</strong> despacharse a gusto, y despotricar del ""socialismo"".",Esta ruta podría ser peligrosa.,Yo podría imaginar un mundo sin violencia.
589156483,11/11/2014 19:37:05,false,1463284553,,11/11/2014 19:34:20,false,gifthunterclub,1.0,29610072,USA,"","",66.85.148.52,no,podria,,"Mira que hay foros donde <strong>podria</strong> despacharse a gusto, y despotricar del ""socialismo"".",Esta ruta podría ser peligrosa.,Yo podría imaginar un mundo sin violencia.
589156484,11/11/2014 19:13:24,true,1463253305,,11/11/2014 19:12:16,false,clixsense,1.0,21464831,ARG,06,Corrientes,190.183.41.123,yes,relativamente,yes,"Yo creo que hay tantas cosas que se pueden cocinar de manera sencilla y <strong>relativamente</strong> rápido, que no entiendo comer con poca variedad, o pan con.... Es que lo del pan XY lo llevo de mal...",Esto debería de ser relativamente sencillo.,Otro
589156484,11/11/2014 19:39:03,true,1463287001,,11/11/2014 19:37:37,false,clixsense,1.0,11549636,VEN,"","",186.91.249.154,yes,relativamente,yes,"Yo creo que hay tantas cosas que se pueden cocinar de manera sencilla y <strong>relativamente</strong> rápido, que no entiendo comer con poca variedad, o pan con.... Es que lo del pan XY lo llevo de mal...",Esto debería de ser relativamente sencillo.,Otro
589156484,11/11/2014 19:53:32,true,1463305825,,11/11/2014 19:47:55,false,clixsense,1.0,6591664,MEX,09,Mexico,189.217.25.145,yes,relativamente,yes,"Yo creo que hay tantas cosas que se pueden cocinar de manera sencilla y <strong>relativamente</strong> rápido, que no entiendo comer con poca variedad, o pan con.... Es que lo del pan XY lo llevo de mal...",Esto debería de ser relativamente sencillo.,Otro
589156484,11/12/2014 02:12:30,true,1463696582,,11/12/2014 02:10:32,false,neodev,1.0,18445802,CHL,12,Santiago,186.104.224.200,yes,relativamente,yes,"Yo creo que hay tantas cosas que se pueden cocinar de manera sencilla y <strong>relativamente</strong> rápido, que no entiendo comer con poca variedad, o pan con.... Es que lo del pan XY lo llevo de mal...",Esto debería de ser relativamente sencillo.,Otro
589156484,11/12/2014 03:02:58,true,1463754447,,11/12/2014 02:41:11,false,neodev,1.0,12282435,ARG,01,Tigre,190.225.155.153,yes,relativamente,yes,"Yo creo que hay tantas cosas que se pueden cocinar de manera sencilla y <strong>relativamente</strong> rápido, que no entiendo comer con poca variedad, o pan con.... Es que lo del pan XY lo llevo de mal...",Esto debería de ser relativamente sencillo.,Otro
589156485,11/11/2014 18:59:02,false,1463233155,,11/11/2014 18:57:58,false,clixsense,1.0,9234567,ARG,15,Neuquen,181.168.141.152,yes,un poco,,"Yo, al currar con gente joven aprendí a la vez el frances educado y el que se habla en la calle, aunque a veces confundia cosas y la liaba <strong>un poco</strong> xD",Es un poco atrevido hablarle de esa manera.,Preparé un poco de pollo para la comida.
589156485,11/11/2014 19:01:39,false,1463236864,,11/11/2014 18:58:58,false,clixsense,1.0,21464831,ARG,06,Corrientes,190.183.41.123,yes,un poco,,"Yo, al currar con gente joven aprendí a la vez el frances educado y el que se habla en la calle, aunque a veces confundia cosas y la liaba <strong>un poco</strong> xD",Es un poco atrevido hablarle de esa manera.,Preparé un poco de pollo para la comida.
589156485,11/11/2014 19:02:15,false,1463237811,,11/11/2014 19:00:34,false,gifthunterclub,1.0,20614154,ESP,51,Fuengirola,92.59.203.139,yes,un poco,,"Yo, al currar con gente joven aprendí a la vez el frances educado y el que se habla en la calle, aunque a veces confundia cosas y la liaba <strong>un poco</strong> xD",Es un poco atrevido hablarle de esa manera.,Preparé un poco de pollo para la comida.
589156485,11/11/2014 19:12:46,false,1463252440,,11/11/2014 19:06:21,false,neodev,1.0,15796987,VEN,"","",190.75.148.70,yes,un poco,,"Yo, al currar con gente joven aprendí a la vez el frances educado y el que se habla en la calle, aunque a veces confundia cosas y la liaba <strong>un poco</strong> xD",Es un poco atrevido hablarle de esa manera.,Preparé un poco de pollo para la comida.
589156485,11/11/2014 19:24:42,false,1463268384,,11/11/2014 19:19:01,false,gifthunterclub,1.0,29610072,USA,"","",66.85.148.52,yes,un poco,,"Yo, al currar con gente joven aprendí a la vez el frances educado y el que se habla en la calle, aunque a veces confundia cosas y la liaba <strong>un poco</strong> xD",Es un poco atrevido hablarle de esa manera.,Preparé un poco de pollo para la comida.
589156486,11/11/2014 19:27:15,false,1463272016,,11/11/2014 19:26:19,false,clixsense,1.0,21464831,ARG,06,Corrientes,190.183.41.123,no,debe,,"No, estoy en contra de eso, una persona <strong>debe</strong> morirse cuando le llegue su hora, y de muerte natural, no debe suicidarse a no ser que se le vaya la cabeza y se suicide sin ser consciente de lo que ha hecho.",Debe de ser difícil para tu familia.,La casa debe construirse en dos semanas.
589156486,11/11/2014 19:32:05,false,1463278212,,11/11/2014 19:30:11,false,clixsense,1.0,19413376,ARG,01,Mar Del Plata,181.28.0.154,no,debe,,"No, estoy en contra de eso, una persona <strong>debe</strong> morirse cuando le llegue su hora, y de muerte natural, no debe suicidarse a no ser que se le vaya la cabeza y se suicide sin ser consciente de lo que ha hecho.",Debe de ser difícil para tu familia.,La casa debe construirse en dos semanas.
589156486,11/11/2014 19:33:19,false,1463279716,,11/11/2014 19:30:13,false,clixsense,1.0,18569114,ESP,51,Cadiz,84.122.22.184,no,debe,,"No, estoy en contra de eso, una persona <strong>debe</strong> morirse cuando le llegue su hora, y de muerte natural, no debe suicidarse a no ser que se le vaya la cabeza y se suicide sin ser consciente de lo que ha hecho.",Debe de ser difícil para tu familia.,La casa debe construirse en dos semanas.
589156487,11/11/2014 19:26:16,false,1463270753,,11/11/2014 19:25:28,false,clixsense,1.0,21464831,ARG,06,Corrientes,190.183.41.123,yes,tal vez,,"Siendo el partido conservador el que esta en el poder, <strong>tal vez</strong> la cadena conservadora en la que trabjas hagan algo.",Tal vez sea mejor que hablemos con tu familia.,Otro
589156487,11/11/2014 19:30:36,false,1463276349,,11/11/2014 19:28:54,false,neodev,1.0,11701575,ESP,54,Rielves,88.11.46.28,yes,tal vez,,"Siendo el partido conservador el que esta en el poder, <strong>tal vez</strong> la cadena conservadora en la que trabjas hagan algo.",Tal vez sea mejor que hablemos con tu familia.,Otro
589156487,11/11/2014 19:34:18,false,1463280928,,11/11/2014 19:29:19,false,gifthunterclub,1.0,29610072,USA,"","",66.85.148.52,no,tal vez,,"Siendo el partido conservador el que esta en el poder, <strong>tal vez</strong> la cadena conservadora en la que trabjas hagan algo.",Tal vez sea mejor que hablemos con tu familia.,Otro
589156487,11/11/2014 19:45:55,false,1463295605,,11/11/2014 19:42:11,false,clixsense,1.0,18569114,ESP,51,Cadiz,84.122.22.184,yes,tal vez,,"Siendo el partido conservador el que esta en el poder, <strong>tal vez</strong> la cadena conservadora en la que trabjas hagan algo.",Tal vez sea mejor que hablemos con tu familia.,Otro
589156488,11/11/2014 19:03:27,false,1463239641,,11/11/2014 19:02:11,false,clixsense,1.0,9234567,ARG,15,Neuquen,181.168.141.152,yes,suena,,pues no se si te <strong>suena</strong> Choi Hong-man (el Goliath).,Tu idea me suena bien.,Las bocinas suenan demasiado fuerte.
589156488,11/11/2014 19:06:42,false,1463244582,,11/11/2014 19:05:53,false,gifthunterclub,1.0,20614154,ESP,51,Fuengirola,92.59.203.139,yes,suena,,pues no se si te <strong>suena</strong> Choi Hong-man (el Goliath).,Tu idea me suena bien.,Las bocinas suenan demasiado fuerte.
589156488,11/11/2014 19:07:39,false,1463245894,,11/11/2014 19:02:31,false,gifthunterclub,1.0,29610072,USA,"","",66.85.148.52,yes,suena,,pues no se si te <strong>suena</strong> Choi Hong-man (el Goliath).,Tu idea me suena bien.,Las bocinas suenan demasiado fuerte.
589156488,11/11/2014 19:10:15,false,1463249327,,11/11/2014 19:02:37,false,neodev,1.0,11701575,ESP,54,Rielves,88.11.46.28,yes,suena,,pues no se si te <strong>suena</strong> Choi Hong-man (el Goliath).,Tu idea me suena bien.,Las bocinas suenan demasiado fuerte.
589156488,11/11/2014 19:18:49,false,1463260746,,11/11/2014 19:17:57,false,clixsense,1.0,21464831,ARG,06,Corrientes,190.183.41.123,yes,suena,,pues no se si te <strong>suena</strong> Choi Hong-man (el Goliath).,Tu idea me suena bien.,Las bocinas suenan demasiado fuerte.
589156488,11/11/2014 19:40:58,false,1463289217,,11/11/2014 19:35:55,false,neodev,1.0,21628557,MEX,09,Mexico,189.217.25.145,yes,suena,,pues no se si te <strong>suena</strong> Choi Hong-man (el Goliath).,Tu idea me suena bien.,Las bocinas suenan demasiado fuerte.
589156489,11/11/2014 18:57:55,false,1463231514,,11/11/2014 18:56:27,false,clixsense,1.0,9234567,ARG,15,Neuquen,181.168.141.152,yes,siento,,<strong>siento</strong> no recordar detalles.,Siento que podríamos trabajar más a fondo.,Siento un dolor fuerte en el estómago.
589156489,11/11/2014 19:00:14,false,1463234748,,11/11/2014 18:58:42,false,gifthunterclub,1.0,20614154,ESP,51,Fuengirola,92.59.203.139,yes,siento,,<strong>siento</strong> no recordar detalles.,Siento que podríamos trabajar más a fondo.,Siento un dolor fuerte en el estómago.
589156489,11/11/2014 19:06:10,false,1463243662,,11/11/2014 19:04:12,false,clixsense,1.0,21464831,ARG,06,Corrientes,190.183.41.123,yes,siento,,<strong>siento</strong> no recordar detalles.,Siento que podríamos trabajar más a fondo.,Siento un dolor fuerte en el estómago.
589156489,11/11/2014 19:15:03,false,1463255401,,11/11/2014 19:08:54,false,clixsense,1.0,15481385,ESP,56,Barcelona,88.10.207.169,yes,siento,,<strong>siento</strong> no recordar detalles.,Siento que podríamos trabajar más a fondo.,Siento un dolor fuerte en el estómago.
589156489,11/11/2014 19:19:52,false,1463262224,,11/11/2014 19:18:03,false,neodev,1.0,11701575,ESP,54,Rielves,88.11.46.28,yes,siento,,<strong>siento</strong> no recordar detalles.,Siento que podríamos trabajar más a fondo.,Siento un dolor fuerte en el estómago.
589156489,11/11/2014 19:35:01,false,1463281765,,11/11/2014 19:33:21,false,clixsense,1.0,18569114,ESP,51,Cadiz,84.122.22.184,yes,siento,,<strong>siento</strong> no recordar detalles.,Siento que podríamos trabajar más a fondo.,Siento un dolor fuerte en el estómago.
589156489,11/11/2014 19:36:15,false,1463283546,,11/11/2014 19:34:08,false,clixsense,1.0,19413376,ARG,01,Mar Del Plata,181.28.0.154,yes,siento,,<strong>siento</strong> no recordar detalles.,Siento que podríamos trabajar más a fondo.,Siento un dolor fuerte en el estómago.
589156490,11/11/2014 19:26:16,false,1463270744,,11/11/2014 19:25:28,false,clixsense,1.0,21464831,ARG,06,Corrientes,190.183.41.123,yes,ocasionalmente,,"Que decir de mi, que me encantan los niños, soy monitor de ocio y tiempo libre desde hace 3 años y trabajo en actividades extraescolares en un colegio, aparte soy canguro <strong>ocasionalmente</strong>.",Ocasionalmente visito a mis tíos en España.,Otro
589156490,11/11/2014 19:30:36,false,1463276341,,11/11/2014 19:28:54,false,neodev,1.0,11701575,ESP,54,Rielves,88.11.46.28,yes,ocasionalmente,,"Que decir de mi, que me encantan los niños, soy monitor de ocio y tiempo libre desde hace 3 años y trabajo en actividades extraescolares en un colegio, aparte soy canguro <strong>ocasionalmente</strong>.",Ocasionalmente visito a mis tíos en España.,Otro
589156490,11/11/2014 19:34:18,false,1463280931,,11/11/2014 19:29:19,false,gifthunterclub,1.0,29610072,USA,"","",66.85.148.52,yes,ocasionalmente,,"Que decir de mi, que me encantan los niños, soy monitor de ocio y tiempo libre desde hace 3 años y trabajo en actividades extraescolares en un colegio, aparte soy canguro <strong>ocasionalmente</strong>.",Ocasionalmente visito a mis tíos en España.,Otro
589156490,11/11/2014 19:45:55,false,1463295628,,11/11/2014 19:42:11,false,clixsense,1.0,18569114,ESP,51,Cadiz,84.122.22.184,yes,ocasionalmente,,"Que decir de mi, que me encantan los niños, soy monitor de ocio y tiempo libre desde hace 3 años y trabajo en actividades extraescolares en un colegio, aparte soy canguro <strong>ocasionalmente</strong>.",Ocasionalmente visito a mis tíos en España.,Otro
589156491,11/11/2014 19:13:19,false,1463253238,,11/11/2014 19:12:19,false,gifthunterclub,1.0,20614154,ESP,51,Fuengirola,92.59.203.139,yes,particularmente,,"Yo, <strong>particularmente</strong>, no les envio el lidiar todos los días con sacos de hormonas en plena efervescencia, niños que no están para nada acostumbrados ni a la disciplina ni a recibir un no por respuesta ni saben gestionar las frustraciones ni bichitos que, a la mínima, se meten una cera por la nariz.",Esto no es particularmente divertido.,Otro
589156491,11/11/2014 19:16:52,false,1463258026,,11/11/2014 19:12:44,false,clixsense,1.0,20367820,ESP,56,Barcelona,79.158.80.232,no,particularmente,,"Yo, <strong>particularmente</strong>, no les envio el lidiar todos los días con sacos de hormonas en plena efervescencia, niños que no están para nada acostumbrados ni a la disciplina ni a recibir un no por respuesta ni saben gestionar las frustraciones ni bichitos que, a la mínima, se meten una cera por la nariz.",Esto no es particularmente divertido.,Otro
589156491,11/11/2014 19:22:59,false,1463266124,,11/11/2014 19:21:51,false,clixsense,1.0,21464831,ARG,06,Corrientes,190.183.41.123,yes,particularmente,,"Yo, <strong>particularmente</strong>, no les envio el lidiar todos los días con sacos de hormonas en plena efervescencia, niños que no están para nada acostumbrados ni a la disciplina ni a recibir un no por respuesta ni saben gestionar las frustraciones ni bichitos que, a la mínima, se meten una cera por la nariz.",Esto no es particularmente divertido.,Otro
589156491,11/11/2014 19:26:28,false,1463271027,,11/11/2014 19:24:59,false,neodev,1.0,11701575,ESP,54,Rielves,88.11.46.28,yes,particularmente,,"Yo, <strong>particularmente</strong>, no les envio el lidiar todos los días con sacos de hormonas en plena efervescencia, niños que no están para nada acostumbrados ni a la disciplina ni a recibir un no por respuesta ni saben gestionar las frustraciones ni bichitos que, a la mínima, se meten una cera por la nariz.",Esto no es particularmente divertido.,Otro
589156491,11/11/2014 19:28:55,false,1463274061,,11/11/2014 19:12:53,false,neodev,1.0,15796987,VEN,"","",190.75.148.70,yes,particularmente,,"Yo, <strong>particularmente</strong>, no les envio el lidiar todos los días con sacos de hormonas en plena efervescencia, niños que no están para nada acostumbrados ni a la disciplina ni a recibir un no por respuesta ni saben gestionar las frustraciones ni bichitos que, a la mínima, se meten una cera por la nariz.",Esto no es particularmente divertido.,Otro
589156491,11/11/2014 19:29:17,false,1463274633,,11/11/2014 19:24:44,false,gifthunterclub,1.0,29610072,USA,"","",66.85.148.52,yes,particularmente,,"Yo, <strong>particularmente</strong>, no les envio el lidiar todos los días con sacos de hormonas en plena efervescencia, niños que no están para nada acostumbrados ni a la disciplina ni a recibir un no por respuesta ni saben gestionar las frustraciones ni bichitos que, a la mínima, se meten una cera por la nariz.",Esto no es particularmente divertido.,Otro
589156492,11/11/2014 19:28:11,false,1463273154,,11/11/2014 19:27:17,false,clixsense,1.0,21464831,ARG,06,Corrientes,190.183.41.123,yes,hay quien,,"Por supuesto, <strong>hay quien</strong> que se ha quejado, aunque a la danesa, poniendo carteles en las ventanas :)",Hay quien dice que murió ahogado.,Otro
589156492,11/11/2014 19:33:41,false,1463280175,,11/11/2014 19:30:48,false,neodev,1.0,11701575,ESP,54,Rielves,88.11.46.28,yes,hay quien,,"Por supuesto, <strong>hay quien</strong> que se ha quejado, aunque a la danesa, poniendo carteles en las ventanas :)",Hay quien dice que murió ahogado.,Otro
589156492,11/11/2014 19:34:06,false,1463280713,,11/11/2014 19:32:08,false,clixsense,1.0,19413376,ARG,01,Mar Del Plata,181.28.0.154,yes,hay quien,,"Por supuesto, <strong>hay quien</strong> que se ha quejado, aunque a la danesa, poniendo carteles en las ventanas :)",Hay quien dice que murió ahogado.,Otro
589156492,11/11/2014 19:47:07,false,1463297143,,11/11/2014 19:42:42,false,gifthunterclub,1.0,29610072,USA,"","",66.85.148.52,no,hay quien,,"Por supuesto, <strong>hay quien</strong> que se ha quejado, aunque a la danesa, poniendo carteles en las ventanas :)",Hay quien dice que murió ahogado.,Otro
589156493,11/11/2014 19:02:09,false,1463237629,,11/11/2014 19:00:55,false,clixsense,1.0,9234567,ARG,15,Neuquen,181.168.141.152,yes,bastante,,"El sitio es <strong>bastante</strong> nuevo, esta limpio y los recepcionistas son amables (especialmente Chantal).",Hay bastante trabajo por hacer.,Otro
589156493,11/11/2014 19:02:29,false,1463238088,,11/11/2014 19:02:12,false,neodev,1.0,11701575,ESP,54,Rielves,88.11.46.28,yes,bastante,,"El sitio es <strong>bastante</strong> nuevo, esta limpio y los recepcionistas son amables (especialmente Chantal).",Hay bastante trabajo por hacer.,Otro
589156493,11/11/2014 19:03:11,false,1463239245,,11/11/2014 19:02:17,false,gifthunterclub,1.0,20614154,ESP,51,Fuengirola,92.59.203.139,yes,bastante,,"El sitio es <strong>bastante</strong> nuevo, esta limpio y los recepcionistas son amables (especialmente Chantal).",Hay bastante trabajo por hacer.,Otro
589156493,11/11/2014 19:07:38,false,1463245866,,11/11/2014 19:06:12,false,clixsense,1.0,21464831,ARG,06,Corrientes,190.183.41.123,yes,bastante,,"El sitio es <strong>bastante</strong> nuevo, esta limpio y los recepcionistas son amables (especialmente Chantal).",Hay bastante trabajo por hacer.,Otro
589156493,11/11/2014 19:36:23,false,1463283649,,11/11/2014 19:35:07,false,clixsense,1.0,18569114,ESP,51,Cadiz,84.122.22.184,yes,bastante,,"El sitio es <strong>bastante</strong> nuevo, esta limpio y los recepcionistas son amables (especialmente Chantal).",Hay bastante trabajo por hacer.,Otro
589156493,11/11/2014 19:37:00,false,1463284440,,11/11/2014 19:33:23,false,neodev,1.0,15796987,VEN,"","",190.75.148.70,no,bastante,,"El sitio es <strong>bastante</strong> nuevo, esta limpio y los recepcionistas son amables (especialmente Chantal).",Hay bastante trabajo por hacer.,Otro
589156494,11/11/2014 19:34:21,false,1463281031,,11/11/2014 19:33:26,false,clixsense,1.0,21464831,ARG,06,Corrientes,190.183.41.123,yes,bastantes,,"Tenemos dos sueldos, ya, pero hemos estado viviendo del suyo <strong>bastantes</strong> años y no me puedo quejar, desde el 2006 nos ha llegado para una casa de 5 habitaciones en un suburb bueno (con una hipoteca es de unos 1500 al mes), 2 coches normales, hemos comido todos los días, hemos podido ir al médico aunque gracias a dios no lo hemos necesitado mucho, hemos salido lo que nos ha apetecido, mis hijos van a la guardería, hemos podido viajar un poco por aquí y en Navidades a España, y la verdad nunca me he preocupado por no poder llegar a fin de mes.",Hay bastantes cosas por hacer.,Otro
589156494,11/11/2014 19:50:59,false,1463302133,,11/11/2014 19:47:26,false,neodev,1.0,15796987,VEN,"","",190.75.148.70,yes,bastantes,,"Tenemos dos sueldos, ya, pero hemos estado viviendo del suyo <strong>bastantes</strong> años y no me puedo quejar, desde el 2006 nos ha llegado para una casa de 5 habitaciones en un suburb bueno (con una hipoteca es de unos 1500 al mes), 2 coches normales, hemos comido todos los días, hemos podido ir al médico aunque gracias a dios no lo hemos necesitado mucho, hemos salido lo que nos ha apetecido, mis hijos van a la guardería, hemos podido viajar un poco por aquí y en Navidades a España, y la verdad nunca me he preocupado por no poder llegar a fin de mes.",Hay bastantes cosas por hacer.,Otro
589156494,11/11/2014 19:56:44,false,1463309737,,11/11/2014 19:47:41,false,clixsense,1.0,11549636,VEN,"","",186.91.249.154,yes,bastantes,,"Tenemos dos sueldos, ya, pero hemos estado viviendo del suyo <strong>bastantes</strong> años y no me puedo quejar, desde el 2006 nos ha llegado para una casa de 5 habitaciones en un suburb bueno (con una hipoteca es de unos 1500 al mes), 2 coches normales, hemos comido todos los días, hemos podido ir al médico aunque gracias a dios no lo hemos necesitado mucho, hemos salido lo que nos ha apetecido, mis hijos van a la guardería, hemos podido viajar un poco por aquí y en Navidades a España, y la verdad nunca me he preocupado por no poder llegar a fin de mes.",Hay bastantes cosas por hacer.,Otro
589156495,11/11/2014 19:49:05,false,1463299693,,11/11/2014 19:48:27,false,clixsense,1.0,21464831,ARG,06,Corrientes,190.183.41.123,yes,supongo,,"Y también las clases que des en un futuro, no? Me <strong>supongo</strong> que tendrás que certificar que conoces el catalán con algún título o algo, pero lo que es el examen y la exposición... debería ser en Inglés, como en toda España!",Supongo que hay que esperar.,Yo no supongo nada para la comunidad.
589156495,11/12/2014 02:37:01,false,1463725178,,11/12/2014 02:35:18,false,neodev,1.0,17033554,ARG,01,Mar Del Plata,190.49.111.4,yes,supongo,,"Y también las clases que des en un futuro, no? Me <strong>supongo</strong> que tendrás que certificar que conoces el catalán con algún título o algo, pero lo que es el examen y la exposición... debería ser en Inglés, como en toda España!",Supongo que hay que esperar.,Yo no supongo nada para la comunidad.
589156495,11/12/2014 02:37:56,false,1463726341,,11/12/2014 02:34:21,false,neodev,1.0,11038617,MEX,09,Mexico,189.144.42.184,yes,supongo,,"Y también las clases que des en un futuro, no? Me <strong>supongo</strong> que tendrás que certificar que conoces el catalán con algún título o algo, pero lo que es el examen y la exposición... debería ser en Inglés, como en toda España!",Supongo que hay que esperar.,Yo no supongo nada para la comunidad.
589156496,11/11/2014 19:42:28,false,1463291190,,11/11/2014 19:41:34,false,clixsense,1.0,21464831,ARG,06,Corrientes,190.183.41.123,no,deberia,,"no es un gesto que le honra, este tio esta muy bien aconsejado, lo ha hecho por que si no seria peor, saben que no tienen que calentar mucho a la gente, no es buena persona y dire por que; con la que esta cayendo es el pais, si lo ha pagado el, en lugar de gastarse ese dinero en irse de caza, lo <strong>deberia</strong> de donar a una asociacion que ayude a familias necesitadas, hubiese demostrado tener buen corazon, por que, no nos enganiemos, se puede haber gastado la friolera de 60000 euros como minimo, esta gente usa el pais y la gente tan contenta de tener Rey, no lo entiendo, para que sirve?",Debería ser difícil para tu familia.,La casa debería construirse en dos semanas.
589156496,11/12/2014 02:30:11,false,1463716944,,11/12/2014 02:28:01,false,neodev,1.0,18368506,ESP,51,Córdoba,79.159.22.219,no,deberia,,"no es un gesto que le honra, este tio esta muy bien aconsejado, lo ha hecho por que si no seria peor, saben que no tienen que calentar mucho a la gente, no es buena persona y dire por que; con la que esta cayendo es el pais, si lo ha pagado el, en lugar de gastarse ese dinero en irse de caza, lo <strong>deberia</strong> de donar a una asociacion que ayude a familias necesitadas, hubiese demostrado tener buen corazon, por que, no nos enganiemos, se puede haber gastado la friolera de 60000 euros como minimo, esta gente usa el pais y la gente tan contenta de tener Rey, no lo entiendo, para que sirve?",Debería ser difícil para tu familia.,La casa debería construirse en dos semanas.
589156496,11/12/2014 02:31:10,false,1463718249,,11/12/2014 02:27:17,false,neodev,1.0,11110660,COL,34,Bogotá,186.29.231.83,yes,deberia,,"no es un gesto que le honra, este tio esta muy bien aconsejado, lo ha hecho por que si no seria peor, saben que no tienen que calentar mucho a la gente, no es buena persona y dire por que; con la que esta cayendo es el pais, si lo ha pagado el, en lugar de gastarse ese dinero en irse de caza, lo <strong>deberia</strong> de donar a una asociacion que ayude a familias necesitadas, hubiese demostrado tener buen corazon, por que, no nos enganiemos, se puede haber gastado la friolera de 60000 euros como minimo, esta gente usa el pais y la gente tan contenta de tener Rey, no lo entiendo, para que sirve?",Debería ser difícil para tu familia.,La casa debería construirse en dos semanas.
589156497,11/11/2014 19:13:19,false,1463253242,,11/11/2014 19:12:19,false,gifthunterclub,1.0,20614154,ESP,51,Fuengirola,92.59.203.139,yes,generalmente,,"Encima si buscas piso y no habitación todavía más complicados, ya que <strong>generalmente</strong> los alquileres (por lo menos en Bristol) son mínimo de seis meses.",Generalmente no salgo los jueves por la tarde.,Otro
